compile_order,circuit_inventory_id,pair_id,regime,depth,two_qubit_count,num_qubits,ops
693,zz4_H2_zz4_pair_0093,zz4_pair_0093,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
694,zz4_H2_zz4_pair_0094,zz4_pair_0094,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
695,zz4_H2_zz4_pair_0095,zz4_pair_0095,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
696,zz4_H2_zz4_pair_0096,zz4_pair_0096,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
697,zz4_H2_zz4_pair_0097,zz4_pair_0097,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
698,zz4_H2_zz4_pair_0098,zz4_pair_0098,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
699,zz4_H2_zz4_pair_0099,zz4_pair_0099,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
700,zz4_H2_zz4_pair_0100,zz4_pair_0100,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
701,zz4_H2_zz4_pair_0101,zz4_pair_0101,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
702,zz4_H2_zz4_pair_0102,zz4_pair_0102,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
703,zz4_H2_zz4_pair_0103,zz4_pair_0103,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
704,zz4_H2_zz4_pair_0104,zz4_pair_0104,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
705,zz4_H2_zz4_pair_0105,zz4_pair_0105,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
706,zz4_H2_zz4_pair_0106,zz4_pair_0106,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
707,zz4_H2_zz4_pair_0107,zz4_pair_0107,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
708,zz4_H2_zz4_pair_0108,zz4_pair_0108,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
709,zz4_H2_zz4_pair_0109,zz4_pair_0109,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
710,zz4_H2_zz4_pair_0110,zz4_pair_0110,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
711,zz4_H2_zz4_pair_0111,zz4_pair_0111,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
712,zz4_H2_zz4_pair_0112,zz4_pair_0112,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
713,zz4_H2_zz4_pair_0113,zz4_pair_0113,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
714,zz4_H2_zz4_pair_0114,zz4_pair_0114,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
715,zz4_H2_zz4_pair_0115,zz4_pair_0115,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
716,zz4_H2_zz4_pair_0116,zz4_pair_0116,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
717,zz4_H2_zz4_pair_0117,zz4_pair_0117,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
718,zz4_H2_zz4_pair_0118,zz4_pair_0118,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
719,zz4_H2_zz4_pair_0119,zz4_pair_0119,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
720,zz4_H2_zz4_pair_0120,zz4_pair_0120,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
721,zz4_H2_zz4_pair_0121,zz4_pair_0121,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
722,zz4_H2_zz4_pair_0122,zz4_pair_0122,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
723,zz4_H2_zz4_pair_0123,zz4_pair_0123,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
724,zz4_H2_zz4_pair_0124,zz4_pair_0124,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
725,zz4_H2_zz4_pair_0125,zz4_pair_0125,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
726,zz4_H2_zz4_pair_0126,zz4_pair_0126,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
727,zz4_H2_zz4_pair_0127,zz4_pair_0127,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
728,zz4_H2_zz4_pair_0128,zz4_pair_0128,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
729,zz4_H2_zz4_pair_0129,zz4_pair_0129,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
730,zz4_H2_zz4_pair_0130,zz4_pair_0130,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
731,zz4_H2_zz4_pair_0131,zz4_pair_0131,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
732,zz4_H2_zz4_pair_0132,zz4_pair_0132,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
733,zz4_H2_zz4_pair_0133,zz4_pair_0133,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
734,zz4_H2_zz4_pair_0134,zz4_pair_0134,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
735,zz4_H2_zz4_pair_0135,zz4_pair_0135,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
736,zz4_H2_zz4_pair_0136,zz4_pair_0136,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
737,zz4_H2_zz4_pair_0137,zz4_pair_0137,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
738,zz4_H2_zz4_pair_0138,zz4_pair_0138,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
739,zz4_H2_zz4_pair_0139,zz4_pair_0139,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
740,zz4_H2_zz4_pair_0140,zz4_pair_0140,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
741,zz4_H2_zz4_pair_0141,zz4_pair_0141,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
742,zz4_H2_zz4_pair_0142,zz4_pair_0142,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
743,zz4_H2_zz4_pair_0143,zz4_pair_0143,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
744,zz4_H2_zz4_pair_0144,zz4_pair_0144,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
745,zz4_H2_zz4_pair_0145,zz4_pair_0145,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
746,zz4_H2_zz4_pair_0146,zz4_pair_0146,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
747,zz4_H2_zz4_pair_0147,zz4_pair_0147,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
748,zz4_H2_zz4_pair_0148,zz4_pair_0148,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
749,zz4_H2_zz4_pair_0149,zz4_pair_0149,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
750,zz4_H2_zz4_pair_0150,zz4_pair_0150,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
751,zz4_H2_zz4_pair_0151,zz4_pair_0151,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
752,zz4_H2_zz4_pair_0152,zz4_pair_0152,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
753,zz4_H2_zz4_pair_0153,zz4_pair_0153,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
754,zz4_H2_zz4_pair_0154,zz4_pair_0154,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
755,zz4_H2_zz4_pair_0155,zz4_pair_0155,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
756,zz4_H2_zz4_pair_0156,zz4_pair_0156,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
757,zz4_H2_zz4_pair_0157,zz4_pair_0157,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
758,zz4_H2_zz4_pair_0158,zz4_pair_0158,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
759,zz4_H2_zz4_pair_0159,zz4_pair_0159,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
760,zz4_H2_zz4_pair_0160,zz4_pair_0160,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
761,zz4_H2_zz4_pair_0161,zz4_pair_0161,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
762,zz4_H2_zz4_pair_0162,zz4_pair_0162,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
763,zz4_H2_zz4_pair_0163,zz4_pair_0163,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
764,zz4_H2_zz4_pair_0164,zz4_pair_0164,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
765,zz4_H2_zz4_pair_0165,zz4_pair_0165,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
766,zz4_H2_zz4_pair_0166,zz4_pair_0166,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
767,zz4_H2_zz4_pair_0167,zz4_pair_0167,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
768,zz4_H2_zz4_pair_0168,zz4_pair_0168,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
769,zz4_H2_zz4_pair_0169,zz4_pair_0169,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
770,zz4_H2_zz4_pair_0170,zz4_pair_0170,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
771,zz4_H2_zz4_pair_0171,zz4_pair_0171,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
772,zz4_H2_zz4_pair_0172,zz4_pair_0172,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
773,zz4_H2_zz4_pair_0173,zz4_pair_0173,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
774,zz4_H2_zz4_pair_0174,zz4_pair_0174,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
775,zz4_H2_zz4_pair_0175,zz4_pair_0175,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
776,zz4_H2_zz4_pair_0176,zz4_pair_0176,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
777,zz4_H2_zz4_pair_0177,zz4_pair_0177,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
778,zz4_H2_zz4_pair_0178,zz4_pair_0178,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
779,zz4_H2_zz4_pair_0179,zz4_pair_0179,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
780,zz4_H2_zz4_pair_0180,zz4_pair_0180,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
781,zz4_H2_zz4_pair_0181,zz4_pair_0181,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
782,zz4_H2_zz4_pair_0182,zz4_pair_0182,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
783,zz4_H2_zz4_pair_0183,zz4_pair_0183,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
784,zz4_H2_zz4_pair_0184,zz4_pair_0184,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
785,zz4_H2_zz4_pair_0185,zz4_pair_0185,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
786,zz4_H2_zz4_pair_0186,zz4_pair_0186,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
787,zz4_H2_zz4_pair_0187,zz4_pair_0187,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
788,zz4_H2_zz4_pair_0188,zz4_pair_0188,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
789,zz4_H2_zz4_pair_0189,zz4_pair_0189,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
790,zz4_H2_zz4_pair_0190,zz4_pair_0190,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
791,zz4_H2_zz4_pair_0191,zz4_pair_0191,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
792,zz4_H2_zz4_pair_0192,zz4_pair_0192,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
793,zz4_H2_zz4_pair_0193,zz4_pair_0193,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
794,zz4_H2_zz4_pair_0194,zz4_pair_0194,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
795,zz4_H2_zz4_pair_0195,zz4_pair_0195,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
796,zz4_H2_zz4_pair_0196,zz4_pair_0196,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
797,zz4_H2_zz4_pair_0197,zz4_pair_0197,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
798,zz4_H2_zz4_pair_0198,zz4_pair_0198,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
799,zz4_H2_zz4_pair_0199,zz4_pair_0199,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
800,zz4_H2_zz4_pair_0200,zz4_pair_0200,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
801,zz4_H2_zz4_pair_0201,zz4_pair_0201,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
802,zz4_H2_zz4_pair_0202,zz4_pair_0202,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
803,zz4_H2_zz4_pair_0203,zz4_pair_0203,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
804,zz4_H2_zz4_pair_0204,zz4_pair_0204,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
805,zz4_H2_zz4_pair_0205,zz4_pair_0205,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
806,zz4_H2_zz4_pair_0206,zz4_pair_0206,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
807,zz4_H2_zz4_pair_0207,zz4_pair_0207,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
808,zz4_H2_zz4_pair_0208,zz4_pair_0208,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
809,zz4_H2_zz4_pair_0209,zz4_pair_0209,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
810,zz4_H2_zz4_pair_0210,zz4_pair_0210,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
811,zz4_H2_zz4_pair_0211,zz4_pair_0211,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
812,zz4_H2_zz4_pair_0212,zz4_pair_0212,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
813,zz4_H2_zz4_pair_0213,zz4_pair_0213,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
814,zz4_H2_zz4_pair_0214,zz4_pair_0214,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
815,zz4_H2_zz4_pair_0215,zz4_pair_0215,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
816,zz4_H2_zz4_pair_0216,zz4_pair_0216,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
817,zz4_H2_zz4_pair_0217,zz4_pair_0217,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
818,zz4_H2_zz4_pair_0218,zz4_pair_0218,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
819,zz4_H2_zz4_pair_0219,zz4_pair_0219,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
820,zz4_H2_zz4_pair_0220,zz4_pair_0220,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
821,zz4_H2_zz4_pair_0221,zz4_pair_0221,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
822,zz4_H2_zz4_pair_0222,zz4_pair_0222,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
823,zz4_H2_zz4_pair_0223,zz4_pair_0223,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
824,zz4_H2_zz4_pair_0224,zz4_pair_0224,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
825,zz4_H2_zz4_pair_0225,zz4_pair_0225,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
826,zz4_H2_zz4_pair_0226,zz4_pair_0226,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
827,zz4_H2_zz4_pair_0227,zz4_pair_0227,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
828,zz4_H2_zz4_pair_0228,zz4_pair_0228,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
829,zz4_H2_zz4_pair_0229,zz4_pair_0229,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
830,zz4_H2_zz4_pair_0230,zz4_pair_0230,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
831,zz4_H2_zz4_pair_0231,zz4_pair_0231,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
832,zz4_H2_zz4_pair_0232,zz4_pair_0232,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
833,zz4_H2_zz4_pair_0233,zz4_pair_0233,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
834,zz4_H2_zz4_pair_0234,zz4_pair_0234,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
835,zz4_H2_zz4_pair_0235,zz4_pair_0235,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
836,zz4_H2_zz4_pair_0236,zz4_pair_0236,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
837,zz4_H2_zz4_pair_0237,zz4_pair_0237,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
838,zz4_H2_zz4_pair_0238,zz4_pair_0238,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
839,zz4_H2_zz4_pair_0239,zz4_pair_0239,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
840,zz4_H2_zz4_pair_0240,zz4_pair_0240,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
841,zz4_H2_zz4_pair_0241,zz4_pair_0241,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
842,zz4_H2_zz4_pair_0242,zz4_pair_0242,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
843,zz4_H2_zz4_pair_0243,zz4_pair_0243,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
844,zz4_H2_zz4_pair_0244,zz4_pair_0244,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
845,zz4_H2_zz4_pair_0245,zz4_pair_0245,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
846,zz4_H2_zz4_pair_0246,zz4_pair_0246,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
847,zz4_H2_zz4_pair_0247,zz4_pair_0247,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
848,zz4_H2_zz4_pair_0248,zz4_pair_0248,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
849,zz4_H2_zz4_pair_0249,zz4_pair_0249,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
850,zz4_H2_zz4_pair_0250,zz4_pair_0250,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
851,zz4_H2_zz4_pair_0251,zz4_pair_0251,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
852,zz4_H2_zz4_pair_0252,zz4_pair_0252,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
853,zz4_H2_zz4_pair_0253,zz4_pair_0253,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
854,zz4_H2_zz4_pair_0254,zz4_pair_0254,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
855,zz4_H2_zz4_pair_0255,zz4_pair_0255,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
856,zz4_H2_zz4_pair_0256,zz4_pair_0256,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
857,zz4_H2_zz4_pair_0257,zz4_pair_0257,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
858,zz4_H2_zz4_pair_0258,zz4_pair_0258,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
859,zz4_H2_zz4_pair_0259,zz4_pair_0259,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
860,zz4_H2_zz4_pair_0260,zz4_pair_0260,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
861,zz4_H2_zz4_pair_0261,zz4_pair_0261,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
862,zz4_H2_zz4_pair_0262,zz4_pair_0262,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
863,zz4_H2_zz4_pair_0263,zz4_pair_0263,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
864,zz4_H2_zz4_pair_0264,zz4_pair_0264,H2,1,0,156,"{'measure': 4, 'barrier': 1}"
865,zz4_H2_zz4_pair_0265,zz4_pair_0265,H2,102,22,156,"{'rz': 91, 'sx': 56, 'cz': 22, 'measure': 4, 'barrier': 1}"
