regime_id,pub_order,circuit_inventory_id,pair_id,i,j,all_zero_key,all_zero_count,shots_observed,kernel_value_raw
H2,223,zz4_H2_zz4_pair_0223,zz4_pair_0223,12,13,0000,49,1024,0.0478515625
H2,224,zz4_H2_zz4_pair_0224,zz4_pair_0224,12,14,0000,29,1024,0.0283203125
H2,225,zz4_H2_zz4_pair_0225,zz4_pair_0225,12,15,0000,39,1024,0.0380859375
H2,226,zz4_H2_zz4_pair_0226,zz4_pair_0226,12,16,0000,215,1024,0.2099609375
H2,227,zz4_H2_zz4_pair_0227,zz4_pair_0227,12,17,0000,68,1024,0.06640625
H2,228,zz4_H2_zz4_pair_0228,zz4_pair_0228,12,18,0000,84,1024,0.08203125
H2,229,zz4_H2_zz4_pair_0229,zz4_pair_0229,12,19,0000,124,1024,0.12109375
H2,230,zz4_H2_zz4_pair_0230,zz4_pair_0230,12,20,0000,80,1024,0.078125
H2,231,zz4_H2_zz4_pair_0231,zz4_pair_0231,12,21,0000,137,1024,0.1337890625
H2,232,zz4_H2_zz4_pair_0232,zz4_pair_0232,12,22,0000,63,1024,0.0615234375
H2,233,zz4_H2_zz4_pair_0233,zz4_pair_0233,12,23,0000,73,1024,0.0712890625
H2,234,zz4_H2_zz4_pair_0234,zz4_pair_0234,13,13,0000,957,1024,0.9345703125
H2,235,zz4_H2_zz4_pair_0235,zz4_pair_0235,13,14,0000,43,1024,0.0419921875
H2,236,zz4_H2_zz4_pair_0236,zz4_pair_0236,13,15,0000,65,1024,0.0634765625
H2,237,zz4_H2_zz4_pair_0237,zz4_pair_0237,13,16,0000,44,1024,0.04296875
H2,238,zz4_H2_zz4_pair_0238,zz4_pair_0238,13,17,0000,220,1024,0.21484375
H2,239,zz4_H2_zz4_pair_0239,zz4_pair_0239,13,18,0000,163,1024,0.1591796875
H2,240,zz4_H2_zz4_pair_0240,zz4_pair_0240,13,19,0000,67,1024,0.0654296875
H2,241,zz4_H2_zz4_pair_0241,zz4_pair_0241,13,20,0000,188,1024,0.18359375
H2,242,zz4_H2_zz4_pair_0242,zz4_pair_0242,13,21,0000,24,1024,0.0234375
H2,243,zz4_H2_zz4_pair_0243,zz4_pair_0243,13,22,0000,53,1024,0.0517578125
H2,244,zz4_H2_zz4_pair_0244,zz4_pair_0244,13,23,0000,38,1024,0.037109375
H2,245,zz4_H2_zz4_pair_0245,zz4_pair_0245,14,14,0000,972,1024,0.94921875
H2,246,zz4_H2_zz4_pair_0246,zz4_pair_0246,14,15,0000,63,1024,0.0615234375
H2,247,zz4_H2_zz4_pair_0247,zz4_pair_0247,14,16,0000,47,1024,0.0458984375
H2,248,zz4_H2_zz4_pair_0248,zz4_pair_0248,14,17,0000,61,1024,0.0595703125
H2,249,zz4_H2_zz4_pair_0249,zz4_pair_0249,14,18,0000,62,1024,0.060546875
H2,250,zz4_H2_zz4_pair_0250,zz4_pair_0250,14,19,0000,38,1024,0.037109375
H2,251,zz4_H2_zz4_pair_0251,zz4_pair_0251,14,20,0000,141,1024,0.1376953125
H2,252,zz4_H2_zz4_pair_0252,zz4_pair_0252,14,21,0000,23,1024,0.0224609375
H2,253,zz4_H2_zz4_pair_0253,zz4_pair_0253,14,22,0000,83,1024,0.0810546875
H2,254,zz4_H2_zz4_pair_0254,zz4_pair_0254,14,23,0000,79,1024,0.0771484375
H2,255,zz4_H2_zz4_pair_0255,zz4_pair_0255,15,15,0000,964,1024,0.94140625
H2,256,zz4_H2_zz4_pair_0256,zz4_pair_0256,15,16,0000,67,1024,0.0654296875
H2,257,zz4_H2_zz4_pair_0257,zz4_pair_0257,15,17,0000,31,1024,0.0302734375
H2,258,zz4_H2_zz4_pair_0258,zz4_pair_0258,15,18,0000,13,1024,0.0126953125
H2,259,zz4_H2_zz4_pair_0259,zz4_pair_0259,15,19,0000,37,1024,0.0361328125
H2,260,zz4_H2_zz4_pair_0260,zz4_pair_0260,15,20,0000,35,1024,0.0341796875
H2,261,zz4_H2_zz4_pair_0261,zz4_pair_0261,15,21,0000,25,1024,0.0244140625
H2,262,zz4_H2_zz4_pair_0262,zz4_pair_0262,15,22,0000,14,1024,0.013671875
H2,263,zz4_H2_zz4_pair_0263,zz4_pair_0263,15,23,0000,112,1024,0.109375
H2,264,zz4_H2_zz4_pair_0264,zz4_pair_0264,16,16,0000,973,1024,0.9501953125
H2,265,zz4_H2_zz4_pair_0265,zz4_pair_0265,16,17,0000,117,1024,0.1142578125
H2,266,zz4_H2_zz4_pair_0266,zz4_pair_0266,16,18,0000,98,1024,0.095703125
H2,267,zz4_H2_zz4_pair_0267,zz4_pair_0267,16,19,0000,553,1024,0.5400390625
H2,268,zz4_H2_zz4_pair_0268,zz4_pair_0268,16,20,0000,84,1024,0.08203125
H2,269,zz4_H2_zz4_pair_0269,zz4_pair_0269,16,21,0000,61,1024,0.0595703125
H2,270,zz4_H2_zz4_pair_0270,zz4_pair_0270,16,22,0000,68,1024,0.06640625
H2,271,zz4_H2_zz4_pair_0271,zz4_pair_0271,16,23,0000,12,1024,0.01171875
H2,272,zz4_H2_zz4_pair_0272,zz4_pair_0272,17,17,0000,962,1024,0.939453125
H2,273,zz4_H2_zz4_pair_0273,zz4_pair_0273,17,18,0000,576,1024,0.5625
H2,274,zz4_H2_zz4_pair_0274,zz4_pair_0274,17,19,0000,142,1024,0.138671875
H2,275,zz4_H2_zz4_pair_0275,zz4_pair_0275,17,20,0000,378,1024,0.369140625
H2,276,zz4_H2_zz4_pair_0276,zz4_pair_0276,17,21,0000,8,1024,0.0078125
H2,277,zz4_H2_zz4_pair_0277,zz4_pair_0277,17,22,0000,135,1024,0.1318359375
H2,278,zz4_H2_zz4_pair_0278,zz4_pair_0278,17,23,0000,9,1024,0.0087890625
H2,279,zz4_H2_zz4_pair_0279,zz4_pair_0279,18,18,0000,973,1024,0.9501953125
H2,280,zz4_H2_zz4_pair_0280,zz4_pair_0280,18,19,0000,97,1024,0.0947265625
H2,281,zz4_H2_zz4_pair_0281,zz4_pair_0281,18,20,0000,220,1024,0.21484375
H2,282,zz4_H2_zz4_pair_0282,zz4_pair_0282,18,21,0000,19,1024,0.0185546875
H2,283,zz4_H2_zz4_pair_0283,zz4_pair_0283,18,22,0000,247,1024,0.2412109375
H2,284,zz4_H2_zz4_pair_0284,zz4_pair_0284,18,23,0000,23,1024,0.0224609375
H2,285,zz4_H2_zz4_pair_0285,zz4_pair_0285,19,19,0000,969,1024,0.9462890625
H2,286,zz4_H2_zz4_pair_0286,zz4_pair_0286,19,20,0000,225,1024,0.2197265625
H2,287,zz4_H2_zz4_pair_0287,zz4_pair_0287,19,21,0000,92,1024,0.08984375
H2,288,zz4_H2_zz4_pair_0288,zz4_pair_0288,19,22,0000,93,1024,0.0908203125
H2,289,zz4_H2_zz4_pair_0289,zz4_pair_0289,19,23,0000,21,1024,0.0205078125
H2,290,zz4_H2_zz4_pair_0290,zz4_pair_0290,20,20,0000,967,1024,0.9443359375
H2,291,zz4_H2_zz4_pair_0291,zz4_pair_0291,20,21,0000,49,1024,0.0478515625
H2,292,zz4_H2_zz4_pair_0292,zz4_pair_0292,20,22,0000,116,1024,0.11328125
H2,293,zz4_H2_zz4_pair_0293,zz4_pair_0293,20,23,0000,25,1024,0.0244140625
H2,294,zz4_H2_zz4_pair_0294,zz4_pair_0294,21,21,0000,971,1024,0.9482421875
H2,295,zz4_H2_zz4_pair_0295,zz4_pair_0295,21,22,0000,88,1024,0.0859375
H2,296,zz4_H2_zz4_pair_0296,zz4_pair_0296,21,23,0000,58,1024,0.056640625
H2,297,zz4_H2_zz4_pair_0297,zz4_pair_0297,22,22,0000,958,1024,0.935546875
H2,298,zz4_H2_zz4_pair_0298,zz4_pair_0298,22,23,0000,44,1024,0.04296875
H2,299,zz4_H2_zz4_pair_0299,zz4_pair_0299,23,23,0000,955,1024,0.9326171875
